Estación,fecha_hora,weekday,Hora,latitud,longitud,ruido_pred
21 Ángeles,2020-01-04 02:00:00,6,2,4.73513203,-74.08032644,50.08541888978911
21 Ángeles,2020-01-04 03:00:00,6,3,4.73513203,-74.08032644,49.77874515503058
21 Ángeles,2020-01-04 04:00:00,6,4,4.73513203,-74.08032644,53.35902355119044
21 Ángeles,2020-01-04 05:00:00,6,5,4.73513203,-74.08032644,56.50036620764312
21 Ángeles,2020-01-04 06:00:00,6,6,4.73513203,-74.08032644,57.51578711552573
21 Ángeles,2020-01-04 07:00:00,6,7,4.73513203,-74.08032644,57.72593238696058
21 Ángeles,2020-01-04 08:00:00,6,8,4.73513203,-74.08032644,57.49220695881336
21 Ángeles,2020-01-04 09:00:00,6,9,4.73513203,-74.08032644,57.34543433038568
21 Ángeles,2020-01-04 10:00:00,6,10,4.73513203,-74.08032644,57.480596858463834
21 Ángeles,2020-01-04 11:00:00,6,11,4.73513203,-74.08032644,57.56168716334321
21 Ángeles,2020-01-04 12:00:00,6,12,4.73513203,-74.08032644,57.62638784913603
21 Ángeles,2020-01-04 13:00:00,6,13,4.73513203,-74.08032644,57.75588219713366
21 Ángeles,2020-01-04 14:00:00,6,14,4.73513203,-74.08032644,57.781801514663925
21 Ángeles,2020-01-04 15:00:00,6,15,4.73513203,-74.08032644,57.486439961178334
21 Ángeles,2020-01-04 16:00:00,6,16,4.73513203,-74.08032644,57.37654284346551
21 Ángeles,2020-01-04 17:00:00,6,17,4.73513203,-74.08032644,57.30527392202197
21 Ángeles,2020-01-04 18:00:00,6,18,4.73513203,-74.08032644,57.247247072650005
21 Ángeles,2020-01-04 19:00:00,6,19,4.73513203,-74.08032644,56.594086471643244
21 Ángeles,2020-01-04 20:00:00,6,20,4.73513203,-74.08032644,56.33757843142673
21 Ángeles,2020-01-04 21:00:00,6,21,4.73513203,-74.08032644,56.14557109157538
21 Ángeles,2020-01-04 22:00:00,6,22,4.73513203,-74.08032644,55.495834351767
21 Ángeles,2020-01-04 23:00:00,6,23,4.73513203,-74.08032644,54.14564974247783
21 Ángeles,2020-01-05 00:00:00,7,0,4.73513203,-74.08032644,51.05826157195702
21 Ángeles,2020-01-05 01:00:00,7,1,4.73513203,-74.08032644,50.335392153081884
21 Ángeles,2020-01-05 02:00:00,7,2,4.73513203,-74.08032644,50.078754264067385
21 Ángeles,2020-01-05 03:00:00,7,3,4.73513203,-74.08032644,49.32677242870014
21 Ángeles,2020-01-05 04:00:00,7,4,4.73513203,-74.08032644,50.58425099224943
21 Ángeles,2020-01-05 05:00:00,7,5,4.73513203,-74.08032644,53.089328538092104
21 Ángeles,2020-01-05 06:00:00,7,6,4.73513203,-74.08032644,54.37189507907295
21 Ángeles,2020-01-05 07:00:00,7,7,4.73513203,-74.08032644,54.661146306245996
21 Ángeles,2020-01-05 08:00:00,7,8,4.73513203,-74.08032644,54.62613250715017
21 Ángeles,2020-01-05 09:00:00,7,9,4.73513203,-74.08032644,54.44390131165418
21 Ángeles,2020-01-05 10:00:00,7,10,4.73513203,-74.08032644,54.61185847345023
21 Ángeles,2020-01-05 11:00:00,7,11,4.73513203,-74.08032644,54.8393354276062
21 Ángeles,2020-01-05 12:00:00,7,12,4.73513203,-74.08032644,54.97530032661713
21 Ángeles,2020-01-05 13:00:00,7,13,4.73513203,-74.08032644,55.0433100805596
21 Ángeles,2020-01-05 14:00:00,7,14,4.73513203,-74.08032644,54.986174637075194
21 Ángeles,2020-01-05 15:00:00,7,15,4.73513203,-74.08032644,54.91520349177749
21 Ángeles,2020-01-05 16:00:00,7,16,4.73513203,-74.08032644,54.6727003186695
21 Ángeles,2020-01-05 17:00:00,7,17,4.73513203,-74.08032644,54.633948480264415
21 Ángeles,2020-01-05 18:00:00,7,18,4.73513203,-74.08032644,54.61324089945447
21 Ángeles,2020-01-05 19:00:00,7,19,4.73513203,-74.08032644,54.54457188453
21 Ángeles,2020-01-05 20:00:00,7,20,4.73513203,-74.08032644,54.261548488605406
21 Ángeles,2020-01-05 21:00:00,7,21,4.73513203,-74.08032644,53.98677032551533
21 Ángeles,2020-01-05 22:00:00,7,22,4.73513203,-74.08032644,52.778934827068376
21 Ángeles,2020-01-05 23:00:00,7,23,4.73513203,-74.08032644,51.30474690520645
21 Ángeles,2020-01-06 00:00:00,1,0,4.73513203,-74.08032644,49.129266653802034
21 Ángeles,2020-01-06 01:00:00,1,1,4.73513203,-74.08032644,48.58779420672554
21 Ángeles,2020-01-06 02:00:00,1,2,4.73513203,-74.08032644,48.191534878089726
21 Ángeles,2020-01-06 03:00:00,1,3,4.73513203,-74.08032644,48.531530140247064
21 Ángeles,2020-01-06 04:00:00,1,4,4.73513203,-74.08032644,52.632869850654316
21 Ángeles,2020-01-06 05:00:00,1,5,4.73513203,-74.08032644,56.11549352923453
21 Ángeles,2020-01-06 06:00:00,1,6,4.73513203,-74.08032644,57.25299966241039
21 Ángeles,2020-01-06 07:00:00,1,7,4.73513203,-74.08032644,57.29233660862473
21 Ángeles,2020-01-06 08:00:00,1,8,4.73513203,-74.08032644,56.957067118163785
21 Ángeles,2020-01-06 09:00:00,1,9,4.73513203,-74.08032644,56.715393873162384
21 Ángeles,2020-01-06 10:00:00,1,10,4.73513203,-74.08032644,56.83794886785753
21 Ángeles,2020-01-06 11:00:00,1,11,4.73513203,-74.08032644,56.841083175566425
21 Ángeles,2020-01-06 12:00:00,1,12,4.73513203,-74.08032644,56.885593616947546
21 Ángeles,2020-01-06 13:00:00,1,13,4.73513203,-74.08032644,57.03768326143391
21 Ángeles,2020-01-06 14:00:00,1,14,4.73513203,-74.08032644,57.19399122190843
21 Ángeles,2020-01-06 15:00:00,1,15,4.73513203,-74.08032644,57.22380444910057
21 Ángeles,2020-01-06 16:00:00,1,16,4.73513203,-74.08032644,57.19663221722653
21 Ángeles,2020-01-06 17:00:00,1,17,4.73513203,-74.08032644,57.15666546524349
21 Ángeles,2020-01-06 18:00:00,1,18,4.73513203,-74.08032644,57.05090228624465
21 Ángeles,2020-01-06 19:00:00,1,19,4.73513203,-74.08032644,56.279159579641565
21 Ángeles,2020-01-06 20:00:00,1,20,4.73513203,-74.08032644,55.83984652180341
21 Ángeles,2020-01-06 21:00:00,1,21,4.73513203,-74.08032644,55.532924125130364
21 Ángeles,2020-01-06 22:00:00,1,22,4.73513203,-74.08032644,54.70693106562656
21 Ángeles,2020-01-06 23:00:00,1,23,4.73513203,-74.08032644,53.29534289807518
21 Ángeles,2020-01-07 00:00:00,2,0,4.73513203,-74.08032644,49.27455106434116
21 Ángeles,2020-01-07 01:00:00,2,1,4.73513203,-74.08032644,48.400768579543495
21 Ángeles,2020-01-07 02:00:00,2,2,4.73513203,-74.08032644,48.01048790828256
21 Ángeles,2020-01-07 03:00:00,2,3,4.73513203,-74.08032644,48.55923541021671
21 Ángeles,2020-01-07 04:00:00,2,4,4.73513203,-74.08032644,53.42282450986051
21 Ángeles,2020-01-07 05:00:00,2,5,4.73513203,-74.08032644,56.956506305902
21 Ángeles,2020-01-07 06:00:00,2,6,4.73513203,-74.08032644,58.05437012648761
21 Ángeles,2020-01-07 07:00:00,2,7,4.73513203,-74.08032644,58.195964249146556
21 Ángeles,2020-01-07 08:00:00,2,8,4.73513203,-74.08032644,57.76909063842869
21 Ángeles,2020-01-07 09:00:00,2,9,4.73513203,-74.08032644,57.45632005949793
21 Ángeles,2020-01-07 10:00:00,2,10,4.73513203,-74.08032644,57.49848505428778
21 Ángeles,2020-01-07 11:00:00,2,11,4.73513203,-74.08032644,57.51653440268677
21 Ángeles,2020-01-07 12:00:00,2,12,4.73513203,-74.08032644,57.57315281041668
21 Ángeles,2020-01-07 13:00:00,2,13,4.73513203,-74.08032644,57.80054795538465
21 Ángeles,2020-01-07 14:00:00,2,14,4.73513203,-74.08032644,57.92877842711849
21 Ángeles,2020-01-07 15:00:00,2,15,4.73513203,-74.08032644,57.89341954779006
21 Ángeles,2020-01-07 16:00:00,2,16,4.73513203,-74.08032644,57.80865759353157
21 Ángeles,2020-01-07 17:00:00,2,17,4.73513203,-74.08032644,57.76869084154853
21 Ángeles,2020-01-07 18:00:00,2,18,4.73513203,-74.08032644,57.615893523033684
21 Ángeles,2020-01-07 19:00:00,2,19,4.73513203,-74.08032644,56.824130945883724
21 Ángeles,2020-01-07 20:00:00,2,20,4.73513203,-74.08032644,56.32647375860508
21 Ángeles,2020-01-07 21:00:00,2,21,4.73513203,-74.08032644,56.03888495293758
21 Ángeles,2020-01-07 22:00:00,2,22,4.73513203,-74.08032644,55.195496786962714
21 Ángeles,2020-01-07 23:00:00,2,23,4.73513203,-74.08032644,53.56611494174404
Centro Memoria,2020-01-01 00:00:00,3,0,4.62042703,-74.07649587,52.04850407274215
Centro Memoria,2020-01-01 01:00:00,3,1,4.62042703,-74.07649587,51.799723464862666
Centro Memoria,2020-01-01 02:00:00,3,2,4.62042703,-74.07649587,51.23216544715599
Centro Memoria,2020-01-01 03:00:00,3,3,4.62042703,-74.07649587,51.672200915760676
Centro Memoria,2020-01-01 04:00:00,3,4,4.62042703,-74.07649587,55.05516708156968
Centro Memoria,2020-01-01 05:00:00,3,5,4.62042703,-74.07649587,58.854688571076146
Centro Memoria,2020-01-01 06:00:00,3,6,4.62042703,-74.07649587,60.40754592351885
Centro Memoria,2020-01-01 07:00:00,3,7,4.62042703,-74.07649587,60.35247844206417
Centro Memoria,2020-01-01 08:00:00,3,8,4.62042703,-74.07649587,60.04371316470027
Centro Memoria,2020-01-01 09:00:00,3,9,4.62042703,-74.07649587,60.019290552201696
Centro Memoria,2020-01-01 10:00:00,3,10,4.62042703,-74.07649587,60.06697068392505
Centro Memoria,2020-01-01 11:00:00,3,11,4.62042703,-74.07649587,60.11765088235683
Centro Memoria,2020-01-01 12:00:00,3,12,4.62042703,-74.07649587,60.162382536401495
Centro Memoria,2020-01-01 13:00:00,3,13,4.62042703,-74.07649587,60.325691774176555
Centro Memoria,2020-01-01 14:00:00,3,14,4.62042703,-74.07649587,60.324361398431186
Centro Memoria,2020-01-01 15:00:00,3,15,4.62042703,-74.07649587,60.26170935348251
Centro Memoria,2020-01-01 16:00:00,3,16,4.62042703,-74.07649587,60.1531179023128
Centro Memoria,2020-01-01 17:00:00,3,17,4.62042703,-74.07649587,60.07105224617791
Centro Memoria,2020-01-01 18:00:00,3,18,4.62042703,-74.07649587,59.87819459518854
Centro Memoria,2020-01-01 19:00:00,3,19,4.62042703,-74.07649587,58.130799072126706
Centro Memoria,2020-01-01 20:00:00,3,20,4.62042703,-74.07649587,58.13933696956466
Centro Memoria,2020-01-01 21:00:00,3,21,4.62042703,-74.07649587,57.538332937544084
Centro Memoria,2020-01-01 22:00:00,3,22,4.62042703,-74.07649587,56.7213647013225
Centro Memoria,2020-01-01 23:00:00,3,23,4.62042703,-74.07649587,55.75859453541276
Centro Memoria,2020-01-02 00:00:00,4,0,4.62042703,-74.07649587,52.308946839770535
Centro Memoria,2020-01-02 01:00:00,4,1,4.62042703,-74.07649587,52.17733351852018
Centro Memoria,2020-01-02 02:00:00,4,2,4.62042703,-74.07649587,51.52985013276052
Centro Memoria,2020-01-02 03:00:00,4,3,4.62042703,-74.07649587,51.88365734066979
Centro Memoria,2020-01-02 04:00:00,4,4,4.62042703,-74.07649587,55.31795900573915
Centro Memoria,2020-01-02 05:00:00,4,5,4.62042703,-74.07649587,59.09000772833146
Centro Memoria,2020-01-02 06:00:00,4,6,4.62042703,-74.07649587,60.81067776628184
Centro Memoria,2020-01-02 07:00:00,4,7,4.62042703,-74.07649587,60.779497522942044
Centro Memoria,2020-01-02 08:00:00,4,8,4.62042703,-74.07649587,60.46801214766037
Centro Memoria,2020-01-02 09:00:00,4,9,4.62042703,-74.07649587,60.274978735189656
Centro Memoria,2020-01-02 10:00:00,4,10,4.62042703,-74.07649587,60.32265886691301
Centro Memoria,2020-01-02 11:00:00,4,11,4.62042703,-74.07649587,60.37333906534479
Centro Memoria,2020-01-02 12:00:00,4,12,4.62042703,-74.07649587,60.403879989784365
Centro Memoria,2020-01-02 13:00:00,4,13,4.62042703,-74.07649587,60.603952807333876
Centro Memoria,2020-01-02 14:00:00,4,14,4.62042703,-74.07649587,60.595497770000634
Centro Memoria,2020-01-02 15:00:00,4,15,4.62042703,-74.07649587,60.552075050037615
Centro Memoria,2020-01-02 16:00:00,4,16,4.62042703,-74.07649587,60.41693539048397
Centro Memoria,2020-01-02 17:00:00,4,17,4.62042703,-74.07649587,60.329362291066076
Centro Memoria,2020-01-02 18:00:00,4,18,4.62042703,-74.07649587,60.26249620183186
Centro Memoria,2020-01-02 19:00:00,4,19,4.62042703,-74.07649587,58.504865901828865
Centro Memoria,2020-01-02 20:00:00,4,20,4.62042703,-74.07649587,58.512048728041385
Centro Memoria,2020-01-02 21:00:00,4,21,4.62042703,-74.07649587,58.02258005197852
Centro Memoria,2020-01-02 22:00:00,4,22,4.62042703,-74.07649587,57.237247995281905
Centro Memoria,2020-01-02 23:00:00,4,23,4.62042703,-74.07649587,56.52751513728345
Centro Memoria,2020-01-03 00:00:00,5,0,4.62042703,-74.07649587,52.73741134080314
Centro Memoria,2020-01-03 01:00:00,5,1,4.62042703,-74.07649587,52.58439378155616
Centro Memoria,2020-01-03 02:00:00,5,2,4.62042703,-74.07649587,51.842672981361055
Centro Memoria,2020-01-03 03:00:00,5,3,4.62042703,-74.07649587,51.947969069934885
Centro Memoria,2020-01-03 04:00:00,5,4,4.62042703,-74.07649587,55.29818240843985
Centro Memoria,2020-01-03 05:00:00,5,5,4.62042703,-74.07649587,58.83111631799573
Centro Memoria,2020-01-03 06:00:00,5,6,4.62042703,-74.07649587,60.65408348454219
Centro Memoria,2020-01-03 07:00:00,5,7,4.62042703,-74.07649587,60.72047118239025
Centro Memoria,2020-01-03 08:00:00,5,8,4.62042703,-74.07649587,60.492796529904815
Centro Memoria,2020-01-03 09:00:00,5,9,4.62042703,-74.07649587,60.340238295028406
Centro Memoria,2020-01-03 10:00:00,5,10,4.62042703,-74.07649587,60.376580806788645
Centro Memoria,2020-01-03 11:00:00,5,11,4.62042703,-74.07649587,60.398945792273054
Centro Memoria,2020-01-03 12:00:00,5,12,4.62042703,-74.07649587,60.40747687641742
Centro Memoria,2020-01-03 13:00:00,5,13,4.62042703,-74.07649587,60.57545839380609
Centro Memoria,2020-01-03 14:00:00,5,14,4.62042703,-74.07649587,60.52157635434378
Centro Memoria,2020-01-03 15:00:00,5,15,4.62042703,-74.07649587,60.51973658637409
Centro Memoria,2020-01-03 16:00:00,5,16,4.62042703,-74.07649587,60.49337446834656
Centro Memoria,2020-01-03 17:00:00,5,17,4.62042703,-74.07649587,60.40457868475775
Centro Memoria,2020-01-03 18:00:00,5,18,4.62042703,-74.07649587,60.36484980697925
Centro Memoria,2020-01-03 19:00:00,5,19,4.62042703,-74.07649587,58.94498473237579
Centro Memoria,2020-01-03 20:00:00,5,20,4.62042703,-74.07649587,58.96752769927751
Centro Memoria,2020-01-03 21:00:00,5,21,4.62042703,-74.07649587,58.514074699733506
Centro Memoria,2020-01-03 22:00:00,5,22,4.62042703,-74.07649587,57.739149470184294
Centro Memoria,2020-01-03 23:00:00,5,23,4.62042703,-74.07649587,57.297085455177495
Centro Memoria,2020-01-04 00:00:00,6,0,4.62042703,-74.07649587,53.954960511563726
Centro Memoria,2020-01-04 01:00:00,6,1,4.62042703,-74.07649587,53.44741448253352
Centro Memoria,2020-01-04 02:00:00,6,2,4.62042703,-74.07649587,52.72363044671792
Centro Memoria,2020-01-04 03:00:00,6,3,4.62042703,-74.07649587,52.464873083045504
Centro Memoria,2020-01-04 04:00:00,6,4,4.62042703,-74.07649587,55.24026598387717
Centro Memoria,2020-01-04 05:00:00,6,5,4.62042703,-74.07649587,58.526907238737934
Centro Memoria,2020-01-04 06:00:00,6,6,4.62042703,-74.07649587,60.23529578802849
Centro Memoria,2020-01-04 07:00:00,6,7,4.62042703,-74.07649587,60.40023814775533
Centro Memoria,2020-01-04 08:00:00,6,8,4.62042703,-74.07649587,60.28436003866993
Centro Memoria,2020-01-04 09:00:00,6,9,4.62042703,-74.07649587,60.24240903899029
Centro Memoria,2020-01-04 10:00:00,6,10,4.62042703,-74.07649587,60.23453770111949
Centro Memoria,2020-01-04 11:00:00,6,11,4.62042703,-74.07649587,60.24783034534659
Centro Memoria,2020-01-04 12:00:00,6,12,4.62042703,-74.07649587,60.27248003315936
Centro Memoria,2020-01-04 13:00:00,6,13,4.62042703,-74.07649587,60.3130591240196
Centro Memoria,2020-01-04 14:00:00,6,14,4.62042703,-74.07649587,60.24980894853912
Centro Memoria,2020-01-04 15:00:00,6,15,4.62042703,-74.07649587,60.00701977226525
Centro Memoria,2020-01-04 16:00:00,6,16,4.62042703,-74.07649587,59.74020723581689
Centro Memoria,2020-01-04 17:00:00,6,17,4.62042703,-74.07649587,59.552887581612076
Centro Memoria,2020-01-04 18:00:00,6,18,4.62042703,-74.07649587,59.26880324220821
Centro Memoria,2020-01-04 19:00:00,6,19,4.62042703,-74.07649587,57.83780927004727
Centro Memoria,2020-01-04 20:00:00,6,20,4.62042703,-74.07649587,57.873755130621646
Centro Memoria,2020-01-04 21:00:00,6,21,4.62042703,-74.07649587,57.46996115776485
Centro Memoria,2020-01-04 22:00:00,6,22,4.62042703,-74.07649587,57.0048078578343
Centro Memoria,2020-01-04 23:00:00,6,23,4.62042703,-74.07649587,56.63391636583735
Centro Memoria,2020-01-05 00:00:00,7,0,4.62042703,-74.07649587,53.13046555837608
Centro Memoria,2020-01-05 01:00:00,7,1,4.62042703,-74.07649587,52.60749866149496
Centro Memoria,2020-01-05 02:00:00,7,2,4.62042703,-74.07649587,52.02945030231804
Centro Memoria,2020-01-05 03:00:00,7,3,4.62042703,-74.07649587,51.366595172581
Centro Memoria,2020-01-05 04:00:00,7,4,4.62042703,-74.07649587,52.06730637701986
Centro Memoria,2020-01-05 05:00:00,7,5,4.62042703,-74.07649587,55.557495013338546
Centro Memoria,2020-01-05 06:00:00,7,6,4.62042703,-74.07649587,57.86381724843667
Centro Memoria,2020-01-05 07:00:00,7,7,4.62042703,-74.07649587,57.978519467520115
Centro Memoria,2020-01-05 08:00:00,7,8,4.62042703,-74.07649587,58.2164941952022
Centro Memoria,2020-01-05 09:00:00,7,9,4.62042703,-74.07649587,58.49125345438736
Centro Memoria,2020-01-05 10:00:00,7,10,4.62042703,-74.07649587,58.58313303480816
Centro Memoria,2020-01-05 11:00:00,7,11,4.62042703,-74.07649587,58.65045318515801
Centro Memoria,2020-01-05 12:00:00,7,12,4.62042703,-74.07649587,58.62298070250868
Centro Memoria,2020-01-05 13:00:00,7,13,4.62042703,-74.07649587,58.85184498743309
Centro Memoria,2020-01-05 14:00:00,7,14,4.62042703,-74.07649587,58.71240802677249
Centro Memoria,2020-01-05 15:00:00,7,15,4.62042703,-74.07649587,58.60491311510766
Centro Memoria,2020-01-05 16:00:00,7,16,4.62042703,-74.07649587,58.34850252098317
Centro Memoria,2020-01-05 17:00:00,7,17,4.62042703,-74.07649587,58.250654366070364
Centro Memoria,2020-01-05 18:00:00,7,18,4.62042703,-74.07649587,57.756468794588876
Centro Memoria,2020-01-05 19:00:00,7,19,4.62042703,-74.07649587,56.313747429187586
Centro Memoria,2020-01-05 20:00:00,7,20,4.62042703,-74.07649587,56.26216286535165
Centro Memoria,2020-01-05 21:00:00,7,21,4.62042703,-74.07649587,55.63617499971757
Centro Memoria,2020-01-05 22:00:00,7,22,4.62042703,-74.07649587,54.853342771544206
Centro Memoria,2020-01-05 23:00:00,7,23,4.62042703,-74.07649587,53.75440027012485
Centro Memoria,2020-01-06 00:00:00,1,0,4.62042703,-74.07649587,51.60809895605575
Centro Memoria,2020-01-06 01:00:00,1,1,4.62042703,-74.07649587,51.44300767055067
Centro Memoria,2020-01-06 02:00:00,1,2,4.62042703,-74.07649587,51.06605873916351
Centro Memoria,2020-01-06 03:00:00,1,3,4.62042703,-74.07649587,51.51004098408514
Centro Memoria,2020-01-06 04:00:00,1,4,4.62042703,-74.07649587,54.80392560365928
Centro Memoria,2020-01-06 05:00:00,1,5,4.62042703,-74.07649587,58.446312523194806
Centro Memoria,2020-01-06 06:00:00,1,6,4.62042703,-74.07649587,59.99836143442198
Centro Memoria,2020-01-06 07:00:00,1,7,4.62042703,-74.07649587,59.923332132498565
Centro Memoria,2020-01-06 08:00:00,1,8,4.62042703,-74.07649587,59.71727990458156
Centro Memoria,2020-01-06 09:00:00,1,9,4.62042703,-74.07649587,59.754909702574246
Centro Memoria,2020-01-06 10:00:00,1,10,4.62042703,-74.07649587,59.85096485718913
Centro Memoria,2020-01-06 11:00:00,1,11,4.62042703,-74.07649587,59.91878405334813
Centro Memoria,2020-01-06 12:00:00,1,12,4.62042703,-74.07649587,59.95465326501171
Centro Memoria,2020-01-06 13:00:00,1,13,4.62042703,-74.07649587,60.10101225121006
Centro Memoria,2020-01-06 14:00:00,1,14,4.62042703,-74.07649587,60.099894059862116
Centro Memoria,2020-01-06 15:00:00,1,15,4.62042703,-74.07649587,60.021084445124345
Centro Memoria,2020-01-06 16:00:00,1,16,4.62042703,-74.07649587,59.99122155948126
Centro Memoria,2020-01-06 17:00:00,1,17,4.62042703,-74.07649587,59.93006607888474
Centro Memoria,2020-01-06 18:00:00,1,18,4.62042703,-74.07649587,59.650999361490065
Centro Memoria,2020-01-06 19:00:00,1,19,4.62042703,-74.07649587,57.86604708977631
Centro Memoria,2020-01-06 20:00:00,1,20,4.62042703,-74.07649587,57.81129970436565
Centro Memoria,2020-01-06 21:00:00,1,21,4.62042703,-74.07649587,57.132412361382464
Centro Memoria,2020-01-06 22:00:00,1,22,4.62042703,-74.07649587,55.99711422328876
Centro Memoria,2020-01-06 23:00:00,1,23,4.62042703,-74.07649587,55.16559759666186
Centro Memoria,2020-01-07 00:00:00,2,0,4.62042703,-74.07649587,51.6499975036125
Centro Memoria,2020-01-07 01:00:00,2,1,4.62042703,-74.07649587,51.48972505179355
Centro Memoria,2020-01-07 02:00:00,2,2,4.62042703,-74.07649587,51.03954540487728
Centro Memoria,2020-01-07 03:00:00,2,3,4.62042703,-74.07649587,51.600693437295575
Centro Memoria,2020-01-07 04:00:00,2,4,4.62042703,-74.07649587,55.257685894845764
Centro Memoria,2020-01-07 05:00:00,2,5,4.62042703,-74.07649587,59.06155337087785
Centro Memoria,2020-01-07 06:00:00,2,6,4.62042703,-74.07649587,60.683043762597904
Centro Memoria,2020-01-07 07:00:00,2,7,4.62042703,-74.07649587,60.5714133461351
Centro Memoria,2020-01-07 08:00:00,2,8,4.62042703,-74.07649587,60.29453774508261
Centro Memoria,2020-01-07 09:00:00,2,9,4.62042703,-74.07649587,60.2407469127829
Centro Memoria,2020-01-07 10:00:00,2,10,4.62042703,-74.07649587,60.31072093948392
Centro Memoria,2020-01-07 11:00:00,2,11,4.62042703,-74.07649587,60.39471406260401
Centro Memoria,2020-01-07 12:00:00,2,12,4.62042703,-74.07649587,60.43058327426758
Centro Memoria,2020-01-07 13:00:00,2,13,4.62042703,-74.07649587,60.6384307648409
Centro Memoria,2020-01-07 14:00:00,2,14,4.62042703,-74.07649587,60.66051161303699
Centro Memoria,2020-01-07 15:00:00,2,15,4.62042703,-74.07649587,60.57576173969007
