Estación;latitude;longitude;Variable;Hora;Valor_max;Valor_mean;Valor_min
CAI Las Ferias;4.682945;-74.090409;L50;7;89.1;55.13635903919108;8.7
CAI Las Ferias;4.682945;-74.090409;L50;8;88.9;55.19682539682535;10.7
CAI Las Ferias;4.682945;-74.090409;L50;9;88.7;55.19660952380954;9.9
CAI Las Ferias;4.682945;-74.090409;L50;10;89.2;55.374658385093205;10.8
CAI Las Ferias;4.682945;-74.090409;L50;11;89.0;55.52655900621128;11.9
CAI Las Ferias;4.682945;-74.090409;L50;12;88.8;55.577379912663744;11.8
CAI Las Ferias;4.682945;-74.090409;L50;13;92.9;55.67718028696215;13.3
CAI Las Ferias;4.682945;-74.090409;L50;14;89.5;55.71434782608685;12.3
CAI Las Ferias;4.682945;-74.090409;L50;15;89.5;55.773478260869396;14.4
CAI Las Ferias;4.682945;-74.090409;L50;16;89.3;55.69808286951131;13.8
CAI Las Ferias;4.682945;-74.090409;L50;17;89.5;55.71095238095206;11.7
CAI Las Ferias;4.682945;-74.090409;L50;18;90.3;55.33040993788827;11.4
CAI Las Ferias;4.682945;-74.090409;L50;19;90.7;54.52736645962742;10.1
CAI Las Ferias;4.682945;-74.090409;L50;20;89.7;53.31827586206897;10.7
CAI Las Ferias;4.682945;-74.090409;L50;21;92.8;52.25555279503114;10.7
CAI Las Ferias;4.682945;-74.090409;L50;22;88.2;50.105231910946216;7.2
CAI Las Ferias;4.682945;-74.090409;L50;23;101.2;46.66519254658403;6.1
CAI Las Ferias;4.682945;-74.090409;L90;0;82.9;36.02178723404262;3.6
CAI Las Ferias;4.682945;-74.090409;L90;1;82.6;34.87552521008405;3.2
CAI Las Ferias;4.682945;-74.090409;L90;2;82.4;32.629877899878;3.2
CAI Las Ferias;4.682945;-74.090409;L90;3;82.3;32.35220668693015;3.0
CAI Las Ferias;4.682945;-74.090409;L90;4;81.2;35.042577507598786;3.6
CAI Las Ferias;4.682945;-74.090409;L90;5;81.2;43.052918192918135;5.8
CAI Las Ferias;4.682945;-74.090409;L90;6;85.2;47.231233211233295;7.7
CAI Las Ferias;4.682945;-74.090409;L90;7;86.0;48.530476190476115;7.5
CAI Las Ferias;4.682945;-74.090409;L90;8;86.1;49.109741976085544;7.2
CAI Las Ferias;4.682945;-74.090409;L90;9;86.1;49.61269981120235;7.5
CAI Las Ferias;4.682945;-74.090409;L90;10;86.4;50.19912561576354;8.7
CAI Las Ferias;4.682945;-74.090409;L90;11;86.4;50.526576354679634;8.5
CAI Las Ferias;4.682945;-74.090409;L90;12;86.5;50.595646258503464;9.0
CAI Las Ferias;4.682945;-74.090409;L90;13;92.9;50.72340136054391;8.8
CAI Las Ferias;4.682945;-74.090409;L90;14;86.6;50.72876847290635;8.5
CAI Las Ferias;4.682945;-74.090409;L90;15;86.5;50.805812807881715;8.3
CAI Las Ferias;4.682945;-74.090409;L90;16;86.8;50.73407725321909;8.4
CAI Las Ferias;4.682945;-74.090409;L90;17;86.9;50.78544099378902;8.4
CAI Las Ferias;4.682945;-74.090409;L90;18;87.8;50.41865763546788;7.9
CAI Las Ferias;4.682945;-74.090409;L90;19;90.3;49.47689695550353;7.3
CAI Las Ferias;4.682945;-74.090409;L90;20;87.1;47.43214589665652;6.9
CAI Las Ferias;4.682945;-74.090409;L90;21;85.0;45.676505211526695;5.9
CAI Las Ferias;4.682945;-74.090409;L90;22;85.2;42.92186813186807;4.6
CAI Las Ferias;4.682945;-74.090409;L90;23;84.9;39.324107909258025;4.0
CAI Las Ferias;4.682945;-74.090409;Leq;0;84.1;49.62878598247829;11.5
CAI Las Ferias;4.682945;-74.090409;Leq;1;75.4;46.661397058823404;4.4
CAI Las Ferias;4.682945;-74.090409;Leq;2;81.4;47.00292860734047;12.6
CAI Las Ferias;4.682945;-74.090409;Leq;3;75.0;47.09685857321674;12.7
CAI Las Ferias;4.682945;-74.090409;Leq;4;76.4;50.79921151439314;14.0
CAI Las Ferias;4.682945;-74.090409;Leq;5;77.9;55.80147058823526;18.6
CAI Las Ferias;4.682945;-74.090409;Leq;6;85.8;57.87148064353969;21.5
CAI Las Ferias;4.682945;-74.090409;Leq;7;80.7;58.29428534571724;19.2
CAI Las Ferias;4.682945;-74.090409;Leq;8;78.5;58.2861233480177;17.1
CAI Las Ferias;4.682945;-74.090409;Leq;9;76.6;58.22547292044559;20.3
CAI Las Ferias;4.682945;-74.090409;Leq;10;78.6;58.30966024340798;18.8
CAI Las Ferias;4.682945;-74.090409;Leq;11;78.3;58.31266480730234;19.0
CAI Las Ferias;4.682945;-74.090409;Leq;12;77.0;58.39158390629012;18.7
CAI Las Ferias;4.682945;-74.090409;Leq;13;79.3;58.519022154316325;17.7
CAI Las Ferias;4.682945;-74.090409;Leq;14;77.8;58.618395030425795;20.3
CAI Las Ferias;4.682945;-74.090409;Leq;15;80.0;58.678828600406;20.1
CAI Las Ferias;4.682945;-74.090409;Leq;16;80.0;58.65100984599854;20.7
CAI Las Ferias;4.682945;-74.090409;Leq;17;80.2;58.710690537084595;20.9
CAI Las Ferias;4.682945;-74.090409;Leq;18;80.2;58.46603701825564;20.5
CAI Las Ferias;4.682945;-74.090409;Leq;19;79.3;58.11294599807138;18.2
CAI Las Ferias;4.682945;-74.090409;Leq;20;77.6;57.17420525657066;19.0
CAI Las Ferias;4.682945;-74.090409;Leq;21;82.0;56.57411007321392;20.6
CAI Las Ferias;4.682945;-74.090409;Leq;22;85.4;55.26436651583716;18.2
CAI Las Ferias;4.682945;-74.090409;Leq;23;83.1;52.85580661449156;17.1
CAI Las Ferias;4.682945;-74.090409;Lmax;0;137.1;73.1802310030397;28.7
CAI Las Ferias;4.682945;-74.090409;Lmax;1;117.9;67.33956932773118;4.4
CAI Las Ferias;4.682945;-74.090409;Lmax;2;135.2;70.9916971916976;30.0
CAI Las Ferias;4.682945;-74.090409;Lmax;3;119.8;71.10138601823733;30.0
CAI Las Ferias;4.682945;-74.090409;Lmax;4;124.6;73.59091793313053;32.3
CAI Las Ferias;4.682945;-74.090409;Lmax;5;117.4;77.61021978021941;36.9
CAI Las Ferias;4.682945;-74.090409;Lmax;6;137.6;78.83924297924328;37.2
CAI Las Ferias;4.682945;-74.090409;Lmax;7;118.9;79.28704260651618;38.6
CAI Las Ferias;4.682945;-74.090409;Lmax;8;119.4;79.46426683448703;40.8
CAI Las Ferias;4.682945;-74.090409;Lmax;9;122.7;79.65175582127132;42.4
CAI Las Ferias;4.682945;-74.090409;Lmax;10;124.0;79.71461822660115;39.3
CAI Las Ferias;4.682945;-74.090409;Lmax;11;120.5;79.6412561576356;41.8
CAI Las Ferias;4.682945;-74.090409;Lmax;12;118.1;79.62690166975867;40.4
CAI Las Ferias;4.682945;-74.090409;Lmax;13;124.4;79.84310451453312;17.7
CAI Las Ferias;4.682945;-74.090409;Lmax;14;125.2;80.04809113300514;39.6
CAI Las Ferias;4.682945;-74.090409;Lmax;15;124.8;80.11160098522161;43.6
CAI Las Ferias;4.682945;-74.090409;Lmax;16;128.1;80.1093684855917;44.5
CAI Las Ferias;4.682945;-74.090409;Lmax;17;120.8;80.078149068323;42.6
CAI Las Ferias;4.682945;-74.090409;Lmax;18;118.9;79.78987684729034;41.0
CAI Las Ferias;4.682945;-74.090409;Lmax;19;122.3;79.43628805620618;18.2
CAI Las Ferias;4.682945;-74.090409;Lmax;20;128.9;79.02079027355647;38.7
CAI Las Ferias;4.682945;-74.090409;Lmax;21;131.9;78.87001839362365;38.8
CAI Las Ferias;4.682945;-74.090409;Lmax;22;128.6;77.54443223443207;39.7
CAI Las Ferias;4.682945;-74.090409;Lmax;23;126.3;75.86165542611882;35.4
CAI Las Ferias;4.682945;-74.090409;Lmin;0;79.6;29.33090577507589;0.0
CAI Las Ferias;4.682945;-74.090409;Lmin;1;82.7;29.57706932773091;0.0
CAI Las Ferias;4.682945;-74.090409;Lmin;2;79.3;26.427875457875277;1.9
CAI Las Ferias;4.682945;-74.090409;Lmin;3;80.2;26.091841945288675;1.6
CAI Las Ferias;4.682945;-74.090409;Lmin;4;75.0;27.325325227963567;2.3
CAI Las Ferias;4.682945;-74.090409;Lmin;5;75.5;33.759023199023204;3.3
CAI Las Ferias;4.682945;-74.090409;Lmin;6;81.1;38.50960927960914;4.1
CAI Las Ferias;4.682945;-74.090409;Lmin;7;81.8;40.484761904761896;4.9
CAI Las Ferias;4.682945;-74.090409;Lmin;8;82.0;41.46289490245434;5.2
CAI Las Ferias;4.682945;-74.090409;Lmin;9;82.6;42.18785399622397;5.4
CAI Las Ferias;4.682945;-74.090409;Lmin;10;82.8;43.21916256157642;5.4
CAI Las Ferias;4.682945;-74.090409;Lmin;11;84.1;43.7675369458127;6.2
CAI Las Ferias;4.682945;-74.090409;Lmin;12;83.6;43.81717996289424;6.2
CAI Las Ferias;4.682945;-74.090409;Lmin;13;93.0;43.85350649350648;4.1
CAI Las Ferias;4.682945;-74.090409;Lmin;14;83.3;43.93312807881775;5.4
CAI Las Ferias;4.682945;-74.090409;Lmin;15;82.9;44.14868226600985;5.8
CAI Las Ferias;4.682945;-74.090409;Lmin;16;83.2;44.12527283874936;5.4
CAI Las Ferias;4.682945;-74.090409;Lmin;17;83.1;44.189204968944274;5.3
CAI Las Ferias;4.682945;-74.090409;Lmin;18;85.8;43.84897783251268;5.0
CAI Las Ferias;4.682945;-74.090409;Lmin;19;90.4;42.58459016393437;0.0
CAI Las Ferias;4.682945;-74.090409;Lmin;20;84.1;39.93601215805468;4.5
CAI Las Ferias;4.682945;-74.090409;Lmin;21;80.7;37.635732679337806;3.4
CAI Las Ferias;4.682945;-74.090409;Lmin;22;81.2;34.745653235653165;3.1
CAI Las Ferias;4.682945;-74.090409;Lmin;23;80.5;31.81868792152041;2.6
CAI Navarra;4.695576;-74.05525899999999;L10;0;85.9;50.536895306859996;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;1;88.1;48.39119349005474;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;2;85.7;49.30400852878498;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;3;85.9;50.51189765458484;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;4;88.3;53.24537566137627;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;5;90.4;56.27281481481529;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;6;96.0;57.23052910052953;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;7;89.9;57.28269722814526;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;8;89.6;57.134596040663745;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;9;94.0;56.751855010661515;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;10;94.6;56.50040962621653;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;11;94.8;56.6716588173736;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;12;94.8;56.686771323914655;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;13;94.8;56.54949516648819;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;14;95.0;56.83989339019245;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;15;95.3;56.833539445629725;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;16;95.4;56.87166051660592;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;17;96.0;56.707190300474856;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;18;96.2;56.283235294118136;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;19;95.8;55.8498162343806;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;20;94.5;55.48556183301995;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;21;94.3;54.979103223774516;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;22;93.9;54.07147920358658;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;23;92.0;52.24739485248014;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;0;83.1;43.73612095933233;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;1;85.1;42.202519397535426;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;2;82.2;41.590102425875834;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;3;82.7;43.27198921832852;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;4;85.6;47.037956126270444;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;5;87.0;51.33842696629288;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;6;92.3;52.92204387372976;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;7;87.5;53.17812398921893;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;8;87.4;53.02041125541177;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;9;90.7;52.5315256064697;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;10;90.9;52.29457556935861;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;11;90.8;52.418317460318114;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;12;90.8;52.40777777777825;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;13;90.9;52.2761542639876;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;14;91.4;52.557832884097586;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;15;91.4;52.626857142857645;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;16;91.7;52.74200426439266;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;17;92.9;52.554456289979115;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;18;93.1;52.04254912373917;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;19;92.1;51.51961138245943;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;20;91.0;50.89249973553452;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;21;90.7;50.1114992567429;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;22;89.4;48.76296374367644;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;23;88.0;46.11887231566678;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;0;80.9;37.806034038163865;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;1;85.1;36.937757685352416;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;2;79.6;35.155031982942305;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;3;79.6;36.71848614072493;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;4;83.0;40.88153439153437;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;5;84.6;46.9306031746029;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;6;87.0;49.401470899471434;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;7;85.6;49.873070362473676;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;8;85.5;49.74254681647996;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;9;87.2;49.23715351812432;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;10;85.9;49.04368663594519;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;11;86.4;49.153605442177465;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;12;86.2;49.17988487702836;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;13;86.2;49.0613533834591;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;14;86.2;49.28827292110934;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;15;86.2;49.36828358209011;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;16;86.3;49.51723774380651;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;17;87.6;49.33992619926243;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;18;88.3;48.822048319328005;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;19;87.3;48.18305155938301;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;20;86.2;47.20540908139784;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;21;85.1;46.04718051034315;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;22;85.1;44.11731470864148;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;23;84.9;40.69164051056677;-0.1
CAI Navarra;4.695576;-74.05525899999999;Leq;0;70.8;47.5779783393501;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;1;74.6;45.72556775874902;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;2;69.0;46.12509877085154;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;3;71.1;47.20763827919227;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;4;74.2;49.89349673202626;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;5;74.3;53.02703703703693;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;6;85.8;54.25458605664482;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;7;73.5;54.43895961369597;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;8;74.7;54.44012998457811;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;9;78.3;54.114475417032445;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;10;75.1;53.91631878557865;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;11;75.3;54.069467787114704;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;12;75.8;54.15108812755864;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;13;77.3;54.02076514816464;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;14;81.0;54.270906496927246;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;15;76.2;54.22873134328345;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;16;76.8;54.287757759930514;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;17;77.6;54.20929021054917;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;18;78.5;53.78760813148805;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;19;77.1;53.27754594594623;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;20;75.1;52.81780482550627;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;21;76.4;52.16952432432429;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;22;81.5;51.166097875080744;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;23;88.3;49.3073352003447;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;0;117.1;67.31305827746272;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;1;117.4;62.437459312839096;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;2;110.2;65.85650319829388;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;3;117.3;66.54127931769732;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;4;128.1;68.44241269841224;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;5;127.7;70.39143915343918;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;6;137.6;71.36792592592593;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;7;125.2;71.98898720682288;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;8;123.4;72.21514178705166;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;9;123.2;72.4142217484006;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;10;119.5;72.27833077316933;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;11;120.9;72.55624280481406;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;12;124.7;72.76012558869729;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;13;124.4;72.75197636949505;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;14;122.8;72.88653518123664;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;15;122.3;72.64566098081023;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;16;119.1;72.68084343700532;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;17;127.4;72.8767843964154;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;18;125.2;72.38516806722669;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;19;124.1;71.81955266197627;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;20;116.2;71.61233521657263;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;21;122.4;70.80849522209326;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;22;128.9;69.92985510267908;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;23;139.7;68.61761874869228;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;0;78.0;30.42332129963893;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;1;85.2;30.993092224231372;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;2;75.8;28.080383795309075;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;3;75.1;29.06405117270795;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;4;77.9;32.3574708994709;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;5;81.6;39.04477248677228;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;6;82.9;43.44206349206354;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;7;82.9;44.20309168443507;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;8;82.8;44.296532905296935;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;9;83.2;43.88761194029853;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;10;82.6;43.703543266769046;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;11;83.3;43.93557299843009;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;12;83.6;44.1288435374148;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;13;85.8;43.84140708915142;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;14;83.7;44.12072494669503;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;15;83.4;44.22590618336878;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;16;83.6;44.43933579335792;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;17;82.7;44.24461781760659;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;18;84.2;43.73432773109237;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;19;84.9;42.663603906332106;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;20;81.4;41.32650136011734;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;21;81.8;39.599306941089964;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;22;82.2;36.97687897425197;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;23;81.7;33.36540071144596;0.0
CAI Normandia;4.67024;-74.10749100000001;L10;0;92.4;56.10505270316187;6.1
CAI Normandia;4.67024;-74.10749100000001;L10;1;93.0;54.43042040918118;6.2
CAI Normandia;4.67024;-74.10749100000001;L10;2;88.8;55.154959730157636;5.5
CAI Normandia;4.67024;-74.10749100000001;L10;3;94.3;57.2592946114264;7.5
CAI Normandia;4.67024;-74.10749100000001;L10;4;95.3;60.84005473234551;8.2
CAI Normandia;4.67024;-74.10749100000001;L10;5;94.6;62.858792337773735;8.9
CAI Normandia;4.67024;-74.10749100000001;L10;6;95.1;63.717193492924046;10.0
CAI Normandia;4.67024;-74.10749100000001;L10;7;95.8;63.88069556122101;9.5
CAI Normandia;4.67024;-74.10749100000001;L10;8;96.4;63.992059472795276;9.5
CAI Normandia;4.67024;-74.10749100000001;L10;9;96.9;63.83812693898599;10.5
CAI Normandia;4.67024;-74.10749100000001;L10;10;97.3;64.32435815147576;10.8
CAI Normandia;4.67024;-74.10749100000001;L10;11;97.0;64.54026139623825;11.0
CAI Normandia;4.67024;-74.10749100000001;L10;12;97.4;64.4383507109005;10.9
CAI Normandia;4.67024;-74.10749100000001;L10;13;96.9;64.3650795810091;13.9
CAI Normandia;4.67024;-74.10749100000001;L10;14;97.0;64.2973661106232;10.9
CAI Normandia;4.67024;-74.10749100000001;L10;15;95.7;64.28490566037699;10.8
CAI Normandia;4.67024;-74.10749100000001;L10;16;96.7;64.088546314177;10.4
CAI Normandia;4.67024;-74.10749100000001;L10;17;96.2;63.84339046876957;10.4
CAI Normandia;4.67024;-74.10749100000001;L10;18;95.5;63.06905707034565;10.1
CAI Normandia;4.67024;-74.10749100000001;L10;19;94.3;62.17663902053695;9.9
CAI Normandia;4.67024;-74.10749100000001;L10;20;95.8;61.438142447169305;9.4
CAI Normandia;4.67024;-74.10749100000001;L10;21;95.2;61.07286062003553;8.4
CAI Normandia;4.67024;-74.10749100000001;L10;22;96.0;60.40772595689912;7.8
CAI Normandia;4.67024;-74.10749100000001;L10;23;94.2;58.713075435202754;7.7
CAI Normandia;4.67024;-74.10749100000001;L50;0;92.0;48.932039498670555;2.8
CAI Normandia;4.67024;-74.10749100000001;L50;1;92.1;47.00612851905593;2.9
CAI Normandia;4.67024;-74.10749100000001;L50;2;85.2;46.6082005082005;2.4
CAI Normandia;4.67024;-74.10749100000001;L50;3;86.9;48.92029171704929;2.7
CAI Normandia;4.67024;-74.10749100000001;L50;4;91.8;53.696354709120634;4.3
CAI Normandia;4.67024;-74.10749100000001;L50;5;90.4;57.07738244629763;8.1
CAI Normandia;4.67024;-74.10749100000001;L50;6;91.4;58.55120748048848;8.0
CAI Normandia;4.67024;-74.10749100000001;L50;7;91.9;58.653017052907465;7.9
CAI Normandia;4.67024;-74.10749100000001;L50;8;92.7;58.51267086135798;8.2
CAI Normandia;4.67024;-74.10749100000001;L50;9;92.6;58.33495335213693;8.4
CAI Normandia;4.67024;-74.10749100000001;L50;10;93.6;58.78138153185394;8.7
CAI Normandia;4.67024;-74.10749100000001;L50;11;93.2;58.96283464566891;8.5
CAI Normandia;4.67024;-74.10749100000001;L50;12;91.6;58.87255698005647;8.8
CAI Normandia;4.67024;-74.10749100000001;L50;13;93.3;58.90297859373782;8.7
CAI Normandia;4.67024;-74.10749100000001;L50;14;93.3;58.802350362756876;8.9
CAI Normandia;4.67024;-74.10749100000001;L50;15;91.5;58.77911256214255;8.6
CAI Normandia;4.67024;-74.10749100000001;L50;16;92.9;58.648266626989674;8.3
CAI Normandia;4.67024;-74.10749100000001;L50;17;92.5;58.484700810988365;8.4
CAI Normandia;4.67024;-74.10749100000001;L50;18;90.4;57.57978483680989;8.6
CAI Normandia;4.67024;-74.10749100000001;L50;19;92.2;56.59855691356185;6.9
CAI Normandia;4.67024;-74.10749100000001;L50;20;89.7;55.591043579652734;7.5
CAI Normandia;4.67024;-74.10749100000001;L50;21;92.5;54.98190012357364;6.9
